ID,Date,Text,Category
158,2024-06-25 20:05,"מחולל הוידאו הנפלא והחינמי LUMA עליו כתבתי לכם קיבל כפתור Extend (תחת כל סרטון שיצרתם בחץ האדום) וזה פשוט נפלא.
כעת לאחר שיצרתם סרטון תוכלו להאריך אותו שוב ושוב וכך ליצור סרטונים ארוכים. 🧚🏼‍♂️
הכלי יכול ליצור סרטונים בסגנונות שונים ובאיכות טובה (יחסית) באורך 5 שניות בכל פעם.
נוסף גם כפתור הורדה ישירות מדף היצירה (חץ כחול) 🪄
הכלי תומך בעברית ובכל חודש תוכלו ליצור עד 30 סרטונים חינם.
מדריך לכלי 👇🏼
 https://youtu.be/52G0s_hA7js?si=pNLitogF7yGs_Avr
קישור לכלי👇🏼
 https://lumalabs.ai
תהנו, צרו סרטונים ארוכים ושתפו עם חברים.ות ✌🏻
הנרי -  Henryai.online  🎗️🏳️‍🌈",מדריכים
159,2024-06-26 20:56,"אני מעדיף לתת חכה ולא דגים אבל הכלל היחיד שלי זה שאין כללים וגם בכלל הזה אני לא עומד 😉
בא לי לשלוח אתכם למסע קצר בתוך עצמכם.ן 👁️👁️
הזינו את הפרומפט הבא לאחד ממודלי השפה. ההמלצה שלי 👇🏼
 Claude.ai
הפרומפט (*כדאי ורצוי* לשנות ולהתאים אותו לעצמכם):

אהלן, אני (פה תפרטו על עצמכם/הקריירה שלכם)  אני רוצה לדייק את החזון והתכניות שלי (אפשר לפרט הקשר ספציפי כמו קריירה/בריאות וכו') לשנה הקרובה, שאל אותי שאלות כדי להבין את השאיפות, מטרות, מגבלות וכל מה שנחוץ כדי ליצור חזון ותוכנית מעשית ומפורטת עבורי (/עבור העסק שלי)

המשיכו בהתכתבות עד לקבלת תכנית לשביעות רצונכם 🪄
אתם עוד לא באחת מקבוצות העדכונים השקטות בווצאפ בהן אני שולח מדריכים ותכני בינה מלאכותית? 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A
תהנו ושתפו עם חברים.ות 🧚🏼‍♂️
הנרי -  Henryai.online  🎗️🏳️‍🌈",אפלקציות
160,2024-06-30 21:07,"ערב טוב 🪄
ג'וליוס הוא כלי בינה המאפשר לנתח נתונים ולבצע ניתוחים סטטיסטיים בקלות וללא צורך בידע בתכנות.
הוא מסוגל לעבד קבצי אקסל, ליצור גרפים ווויזואליזציה, לבצע ניתוחים סטטיסטיים מורכבים, ולספק תובנות מעמיקות על הנתונים באמצעות חיבור למגוון מודלי שפה כמו קלוד GPT ועוד.
ג'וליוס שימושי במיוחד כי הוא מנגיש ניתוח נתונים מתקדם וחוסך זמן רב, ומאפשר לקבל תוצאות במהירות וביעילות.
הכלי יציע לכם תיקונים לטבלאות, שליפת מידע נוחה והבנייה של ה workflow שלכם.
הכלי כולל גרסה חינמית, זמין מהמחשב והפלאפון ותומך בעברית.
קישור לכלי 👇🏼
 https://julius.ai/?via=AI22
קבוצת ווצאפ לניתוח מידע, נתונים וטבלאות בבינה מלאכותית👇🏼
 https://chat.whatsapp.com/Idydktcw8mhEtV6XA4UH2W
תהנו, תנתחו ושתפו עם חברים.ות שרלוונטי להם.ן

הנרי -  Henryai.online  🎗️🏳️‍🌈",כלי בינה
161,2024-07-01 18:09,"*הצטרפו לסדנה מקיפה -  גרפיקה ועיצוב עם Adobe Firefly במיוחד לאדריכלות ועיצוב🖌️*

*עכשיו במחיר מוזל! בעוד שבוע המחיר עולה 😱*

בסדנה נראה כיצד:
 🏡ליצור הדמיות מרהיבות וריאלסטיות מפרומפט בטקסט

🖼️ להמיר סקיצות דו ממד להדמיות מלאות חיים

🪄 לתקן, למחוק ולהחליף אובייקטים או פגמים בתמונות. ועוד

מתי הסדנה?
יום ד' 31.07 בשעה 9:30 בבוקר.
משך המפגש שלוש שעות עם הפסקה ✌🏻
איפה?
אונליין בזום ☄️
לפרטים נוספים והרשמה 👇🏼
 https://henrystauber22.wixsite.com/henryai/סדנה-מעשית-לאדריכלות-ועיצוב-עם-firefly
נתראה 😃",סדנאות
162,2024-07-04 21:31,"*סופר רלוונטי לאדריכלות ועיצוב פנים*👇🏼
שאלו אותי הרבה איך אפשר להכניס חפץ מסוים כמו ספה/ מנורה / הדפס לתוך תמונה בבינה מלאכותית, עכשיו עם פיצ'ר חדש בקנבה אפשר.
יצרתי לכם מדריך מצולם שמראה איך + איך להוסיף תאורה מותאמת אישית לכל תמונה 👇🏼
 https://youtu.be/OqHapUav5NA
שימו 🩷 שמיזוג חפץ לתוך תמונה מצריך חשבון פרו בקנבה
להצטרפות לסדנה המקיפה לאדריכלות ועיצוב פנים ב Adobe Firefly 👇🏼
 https://henrystauber22.wixsite.com/henryai/סדנה-מעשית-לאדריכלות-ועיצוב-עם-firefly
תהנו ושתפו עם חברים.ות 🪄
הנרי -  Henryai.online  🎗️",מדריכים
163,2024-07-09 21:14,"נמאס לכם לקרוא כתבות ארוכות? קבלו מדריך פשוט ושימושי - איך לקבל קריינות לכל אתר בכל שפה בחינם וישירות באתר 👇🏼
 https://youtube.com/shorts/-F5oibXlrWg?si=7ATF5RQR0np3NRPS

אם אתם.ן עדיין לא באחת מקבוצות העדכונים השקטות בווצפ בהן אני שולח עדכונים מדריכים ותכני בינה מלאכותית זה הזמן להצטרף 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A

תהנו ושתפו עם חברים.ות ✌🏻
הנרי -  Henryai.online  🎗️",מדריכים
164,2024-07-10 20:35,"הבינה המלאכותית מביאה המון דברים טובים, הזדמנויות ואפשרויות אבל גם סכנה.
אני מאוד מקווה שכאנושות נצליח לנהל ולהפיק הרבה יתרונות מהטכנולוגיה הזו ולהשתמש בה בחכמה.
חברתי החכמה אלה שלחה לי את הסרטון המעניין הזה👇🏼
 https://www.youtube.com/watch?v=qzyEgZwfkKY
 צפו והחכימו
הנרי -  Henryai.online  🎗️",שונות
165,2024-07-11 20:55,"עדכון חדש מאפשר כעת לשתף דברים כמו גרפיקה, טקסט ומשחקים שנוצרו באמצעות פיצ'ר ה Artifacts במודל השפה העוצמתי קלוד.

קישור לקלוד 👇🏼
 Https://Claude.ai

מדריך לשיתוף Artifacts 👇🏼
 https://youtube.com/shorts/LFHh7ywNvLo?si=FzB3b2rzxgWQly1Y

מדריך מבוא לקלוד 👇🏼
 https://youtu.be/XV7XmQpKW4o?si=dgtjvLJm8CQbKHB0

תהנו, צרו Artifacts מגניבים ושתפו עם חברים ✌🏻
תודה לרועי מהקהילה ששיתף את העדכון 🙏🏻
הנרי -  Henryai.online  🎗️",עדכונים
166,2024-07-14 14:46,"🚀 הצטרפו ושלחו לאדריכלים ומעצבי פנים! 🏠✨

 רוצים ליצור הדמיה מושלמת? רוצים להפוך את הסקיצות שלכם למציאות בלחיצת כפתור?

🤖 סדנת בינה מלאכותית - AI לאדריכלים ומעצבים 🤖

בין השאר:
- יצירת הדמיות מדהימות בדקות דקות ספורות 🕐💨
- הפיכת שרבוטים לתוכניות תלת-ממדיות מרהיבות 📐➡️🏛️
- עריכת תמונות כמו קוסמים דיגיטליים 🎩✨

ובכן, חלומות מתגשמים! 🌈 הצטרפו לסדנה מעשית ומטורפת על Adobe Firefly - הכלי שישנה את כל מה שחשבתם על עיצוב ואדריכלות!

 🔥 למה דווקא עכשיו? 🔥
*המחיר תכף עולה למחיר המלא 🙀*


למה לחכות? הרשמו לפני שהמחיר עולה והתחילו ליצור קסם דיגיטלי! 🧙‍♂️✨

לפרטים והרשמה👇🏼
 https://henrystauber22.wixsite.com/henryai/סדנה-מעשית-לאדריכלות-ועיצוב-עם-firefly

אל תישארו מאחור - הצטרפו למהפכה ותהפכו למעצבים והאדריכלים של המחר, היום! 🚀🏆

*מספר המקומות מוגבל, אז קדימה - לפני שייגמר!* 🏃‍♂️💨",כלי בינה
167,2024-07-17 16:50,"מודל השפה שהוא אח יקר ולדעתי מודל השפה החינמי הטוב ביותר כרגע קלוד סוף סוף מקבל אפליקציה לאנדרואיד.
אפליקציה לאפל קיימת כבר חודשים ארוכים.
מהרבה סיפורים ששמעתי כדאי לוודא את זהות ואמינות מפרסם האפליקציה כדי לא ליפול על אפליקציה מזויפת, למשל במקרה של קלוד החברה המפרסמת צריכה להיות Anthropic, ג'יפיטי של OpenAI וכד'
האפליקציה החדשה לאנדרואיד 👇🏼
 https://play.google.com/store/apps/details?id=com.anthropic.claude

קלוד כלי נהדר ליצירת תוכן בטקסט, השראה סיעור מוחות יצירת אתרים ומשחקים פשוטים.

יצא לכם להתנסות בו?
 אהבתם?
מכירים חלופה טובה יותר?

מדריך מבוא לקלוד 👇🏼
 https://youtu.be/XV7XmQpKW4o?si=dgtjvLJm8CQbKHB0

איך לשתף משחקים ואתרים שיצרנו בקלוד 👇🏼
 https://youtube.com/shorts/LFHh7ywNvLo?si=FzB3b2rzxgWQly1Y

תהנו ושתפו עם חברים.ות
הנרי  Henryai.online ",מדריכים
168,2024-07-18 18:56,"מיקרוסופט מעדכנת את Microsoft Designer, העורך הגרפי מבוסס בינה מלאכותית שלה.
כעת הכלי מאפשר ליצור ולערוך תמונות בקלות, עם תבניות מובנות כמו אייקנים הזמנות פוסטים ועוד.
בכלי תוכלו למצוא מגוון תמונות והפרומפטים שיצרו אותן לקבלת השראה כמו גם השלמה אוטומטית לפרומפט שלכם.
הכלי מציע אפשרויות עריכה מתקדמות לתמונות כמו שינוי סגנון, הסרת רקע ומחיקה גנרטיבית וכמובן עורך גרפי לטקסט וגרפיקה.
הכלי כולל גרסה חינמית עם 15 יצירות חינם כל יום.
הכלי תומך בעברית וזמין כאפליקציה בחנות האפליקציות (זכרו לוודא את זהות המפרסם - Microsoft )
עקב העדכון ועומס רב משתמשים מדווחים כרגע על תקלות, לי עובד נהדר דרך האפליקציה ✌🏻
קישור לכלי 👇🏼
 https://designer.microsoft.com
שלחו לחברים שיצטרפו לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A
העדכון הרשמי 👇🏼
 https://www.microsoft.com/en-us/microsoft-365/blog/2024/07/17
תהנו, תעצבו ושתפו עם חברים.ות
הנרי -  Henryai.online  🎗️",עדכונים
169,2024-07-22 20:12,"סיפרתי לכם בעבר על הכלי הנהדר לתמלול ויצירת פתקים שגם כולל בוט לווצאפ ולטלגרם.
הנה מדריך מצולם מפורט לכלי 👇🏼
 https://youtu.be/iveraw2UjtQ
תהנו, תמללו, כתבו פתקים שלחו לחברים שיצטרפו לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A
הנרי -  Henryai.online  🎗️",מדריכים
170,2024-07-23 20:37,"🙀 *הזדמנות אחרונה להצטרף במחיר הנוכחי, שלחו לחברים.ות 📥 מחר בחצות המחיר עולה למחיר הסופי‼️*

בסדנה נראה כיצד:
 🏡ליצור הדמיות מרהיבות וריאלסטיות מפרומפט בטקסט

🖼️ להמיר סקיצות דו ממד להדמיות מלאות חיים

🪄 לתקן, למחוק ולהחליף אובייקטים או פגמים בתמונות. ועוד

מתי הסדנה?
יום ד' 31.07 בשעה 9:30 בבוקר.
משך המפגש שלוש שעות עם הפסקה ✌🏻
איפה?
אונליין בזום ☄️
*מהרו להירשם לפני עליית המחיר 👇🏼*
 https://henrystauber22.wixsite.com/henryai/סדנה-מעשית-לאדריכלות-ועיצוב-עם-firefly
נתראה 😃",סדנאות
171,2024-07-24 20:23,"מחולל הוידאו הסיני האיכותי 👇🏼
 https://klingai.com
שהיה פתוח רק בסין פתוח כעת גם בישראל.
המחולל מאפשר יצירה של תמונות וסרטונים בחינם. תוכלו ליצור סרטונים באורך של עד חמש שניות באמצעות טקסט (גם בעברית) או באמצעות תמונה וטקסט יחד.
הכלי חינמי לגמרי ובכל יום תקבלו 66 קרדיטים, יצירה של סרטון עולה 10 קרדיטים הקרדיטים מתחדשים בכל יום אבל אינם נצברים מיום ליום.
בסך הכל הכלי יוצר סרטונים באיכות די טובה.
שימו 🩷 שהחברה שומרת לעצמה את הזכות להשתמש בתוצרים של המשתמשים.
תהנו וצרו סרטונים מרהיבים ✌🏻
שלחו לחברים שיצטרפו לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A

הנרי -  Henryai.online  🎗️",כלי בינה
172,2024-07-28 19:16,"אפרופו וידאו ✌🏻
שאלו אותי על החלפת פנים בוידאו.
בדוגמה המצורפת החלפתי את הפנים של גל גדות המופלאה בפנים של בחור איטלקי מקסים שצילמתי לוולוג הטיולים שלי 👇🏼
 https://www.youtube.com/c/HenryWonders?sub_confirmation=1

השתמשתי בכלי 👇🏼
 https://www.miocreate.com/face-swap.html
שיכול להחליף פנים גם בתמונות וגם בוידאו לגמרי בחינם:
1. בחרו אם תרצו להחליף פנים בוידאו או בתמונה
2. העלו את הוידאו (רצוי דמות אחת עם פנים ברורות)
3. העלו את תמונת הפנים שתרצו להחליף
4. לאחר שתקבלו את הסרטון, בנייד לחצו עליו ארוכות ואז בחרו download video, במחשב קליק ימני בעכבר ואז הורדה.
רצוי להעלות תמונה וסרטון ברורים ככל האפשר לתוצאה מיטבית.
מה דעתכם על הטכנולוגיה הזו? מסוכן? כיף? סתם מיותר?
שלחו לחברים שיצטרפו לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A
בשורות טובות 🩷
הנרי -  Henryai.online  🎗️",כלי בינה
173,2024-07-29 17:13,"*הזדמנות אחרונה להצטרף סדנת הבינה לאדריכלות ועיצוב פנים 🏡*
*מחר בחצות ההרשמה נסגרת ‼️*

*שלחו לחברים.ות שרלוונטי להם.ן 📥*

בסדנה נראה כיצד:
 🏡ליצור הדמיות מרהיבות וריאלסטיות מפרומפט בטקסט

🖼️ להמיר סקיצות דו ממד להדמיות מלאות חיים

🪄 לתקן, למחוק ולהחליף אובייקטים או פגמים בתמונות. ועוד

מתי הסדנה?
- יום ד' 31.07 בשעה 9:30 בבוקר.
- משך המפגש שלוש שעות עם הפסקה ✌🏻
איפה?
- אונליין בזום ☄️
*לפרטים נוספים והרשמה 👇🏼*
 https://henrystauber22.wixsite.com/henryai/סדנה-מעשית-לאדריכלות-ועיצוב-עם-firefly
נתראה 😃
הנרי -  Henryai.online  🎗️",סדנאות
174,2024-07-31 20:20,"אפרופו וידאו 🤩
יש לכם סרטון אבם יש בו דמות או אובייקט שבא לכם להסיר?
קבלו מדריך פשוט להסרת אובייקטים מוידאו לגמרי בחינם 👇🏼
 https://youtu.be/nVL_DL5Hyuk
שלחו לחברים שיצטרפו לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A
שיבואו עלינו ימים טובים 🙏🏻
הנרי -  Henryai.online  🎗️",מדריכים
175,2024-08-05 15:42,"פעילויות אוגוסט לילדים ונוער בתשלום לבחירתכם! ☀

משך כל פעילות: 60-75 דקות.
איפה? אונליין בזום.
פירוט גילאי הפעילויות בדף ההרשמה.
כל הפעילויות בשעה 11:30 בבוקר.
פירוט הפעילויות:
- יצירת משחקים ותכנות ללא קוד עם - Claude AI. יום ד' 07.08
- מנצחים צעירים - יצירת שירים ומוזיקה עם בינה מלאכותית. יום ו' 09.08
- במאים צעירים בעידן הדיגיטלי - יצירת וידאו עם בינה מלאכותית. יום ה' 15.08
- הרפתקה בממלכת פייתון - לומדים לתכנת בכיף. יום ו' 16.08
*קיום הפעילות מותנה במינימום נרשמים.*
את המפגשים יעביר אמיר, בחור מוכשר, בוגר 10 יח״ל במדעי המחשב, עתיד לשרת ב 8200 בחיל המודיעין.

המפגשים בתשלום לבחירתכם. לבחירת סכום תשלום:
בדף התשלום לחצו על סמל העיפרון והזינו סכום רצוי.
לפרטים נוספים והרשמה👇
 https://pay.sumit.co.il/25696t/4qtlvg
להצטרפות לקבוצת הווצאפ - פעיליות בינה מלאכותית לילדים ונוער👇
 https://chat.whatsapp.com/GMkndSXIGTCDsMNv87Ms9g
נתראה שם 🤩",קורסים
176,2024-08-06 15:58,"צהריים טובים
משהו כיפי לכם ואולי גם לילדיכם ✌🏻
יצרתי בוט שממזג אנשים וחיות לתוצאה מרהיבה 🪄
שולחים לבוט שם של חיה *באנגלית* והבוט ימזג אותה עם דמות אנושית, הבוט חינמי לכמות יצירות בכל יום, לא תמיד יוצא מושלם, מומלץ לנסות חיות שונות ואפשר גם להשתעשע עם צבעים וחומרים למשל: ""Diamond wasp"" או ""black Tiger""
קישור לבוט 👇🏼
 https://poe.com/Animerge
הזדמנות אחרונה להצטרף לפעיליות הילדים והנוער מחר יום ד' בשעה 11:30 - יצירת משחקים ותכנות ללא קוד עם מודלי שפה 🤩
רצוי.
לפרטים נוספים והרשמה👇
 https://pay.sumit.co.il/25696t/4qtlvg
להצטרפות לקבוצת הווצאפ - פעיליות בינה מלאכותית לילדים ונוער👇
 https://chat.whatsapp.com/GMkndSXIGTCDsMNv87Ms9g
נתראה שם 🤩",אפלקציות
177,2024-08-08 20:54,"רוצים להוציא את המיטב ממודלי שפה כמו GPT וקלוד וליצור תוכן כמו מקצוענים? 🪄
צפו במדריך שיצרתי בדיוק לזה 👇🏼
 https://youtu.be/fwANhfjQt9E
שלחו לחברים שיצטרפו לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A
סופ""ש שקט ומלא בינה 🤩
הנרי -  Henryai.online  🎗️",מדריכים
178,2024-08-15 20:04,"מחולל תמונות חדש בשם Flux מציג ביצועים מעולים *במספר מדדים, ביניהם:*
- תמונות *איכותיות ועשירות* עם מראה מגוון ומציאותי מחיי היומיום.
- מפרש בדייקנות הנחיות טקסטואליות *(באנגלית בלבד)* ויוצר תמונות שנצמדות לקלט.
- שילוב טקסט (באנגלית) בתוך התמונות, השתמשו בגרשיים כדי לציין ''טקסט'' אותו תרצו לשלב.
- עם הנחיה מתאימה המחולל יצור תמונות סוראליסטיות, מסתוריות ומרהיבות.

המחולל כולל 3 תת-מודלים,  לשימושים שונים:
- מודל מהיר - Flux Schnell.
- מודל מפתחים - Flux Dev, מודל איטי וחזק יותר המאפשר למפתחים לבצע ניסויים בחופשיות.
- מודל מקצועי - Flux Pro, המציע ביצועים מתקדמים לשימוש מסחרי, נגיש דרך ממשקים בתשלום ו API.


*2 המודלים הראשונים זמינים לשימוש חינמי*, עריכות ופיתוחים (קוד פתוח).

תוכלו להתנסות במודל בחינם וללא הרשמה פה👇🏼
 https://huggingface.co/spaces/black-forest-labs/FLUX.1-dev
ובחינם עם חשבון גיטהב פה👇🏼
 https://fal.ai/models/fal-ai/flux

תוכלו להזין הנחייה כדי ליצור תמונה וללחוץ על הSettings כדי להתאים מאפיינים נוספים:
- יחס הרוחב/גובה
- עוצמת ההנחייה ( Guidance Scale)
- כמות העיבוד של התמונה (inference Steps)


צרו תמונות מרהיבות ושתפו חברים.ות ואותנו בקבוצת יצירת התמונות 👇🏼
 https://chat.whatsapp.com/DPFax9lUcKO6U8sgDeUfxD
סופ""ש שקט
הנרי -  Henryai.online  🎗️",כלי בינה
179,2024-08-21 20:55,"סטודיו LTX פיתוח ישראלי מופלא ליצירת וידאו שוחרר אתמול לקהל הרחב 🪄

ניתן להתחיל את היצירה מפורמט טקסט או מהזנה של תסריט מפורט, ניתן גם להתחיל פרויקט מאפס (Blanc).
בניגוד למחוללי וידאו מתחרים מדובר בכלי שיתן לכם שליטה מרבית ביצירת הוידאו, תוכלו ליצור או להעלות תמונות של דמויות  שילוו את הפרויקט שלכם, ליצור סצנות ולקבוע את המקום בו יתחולל וליצור שוטים שונים בכל סצנה ועוד אפשרויות עריכה ויצירה מתקדמות. תוכלו גם ליצור קריינות (באנגלית) ומוזיקה שילוו את הסרטון שלכם. בסוף התהליך תוכלו ליצא את הפרויקט כסרטון Mp4 או בדרכים נוספות.
הכלי כולל גרסה חינמית, מקבל תסריט או פרומפט בעברית אבל יוצר רק באנגלית.
אם תרצו שאצור הדרכה על הכלי סמנו ✌🏻 להודעה זו.
את הסרטון המצורף יצרתי מפרומפט טקסט קצר ולא ביצעתי בו עריכה כלל😱
קישור לכלי👇🏼
 https://app.ltx.studio
העדכון הרשמי 👇🏼
 youtube.com/watch?v=Nf8dFJZ8ZO0
שלחו לחברים שיצטרפו לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A
בשורות טובות 🩷
הנרי -  Henryai.online  🎗️",עדכונים
180,2024-08-22 20:27,"*אין רגע דל בעולמות הבינה וטוב שכך(?)*

מחולל התמונות Ideogram מקבל עדכון הכולל:
• איכות תמונה משופרת עם התאמה טובה יותר בין טקסט לתמונה
• מגוון סגנונות חדשים
• שליטה מדויקת בצבעי התמונה באמצעות כפתור יעודי
• יצירת תמונות במגוון יחסי רוחב /גובה
• חיבור API למפתחים
• חיפוש בתמונות הציבוריות באתר

המחולל זמין באתר כאפליקציה לאפל.
מקבל הנחיות בעברית ומעולה בשילוב טקסט בתמונה ויצירה בסגנון כרזות/קומיקס וכד'.
בכל יום תוכלו ליצור בחינם עד 5 פעמים (4 תמונות בכל פעם).

בנוסף מחולל התמונות העוצמתי מיידג'רני זמין כעת לכולם כאתר אינטרנט ולא רק דרך פלטפורמת דיסקורד כבעבר, מידג'רני מתמחה ביצירת תמונות עשירות מרהיבות וריאלסטיות ומקבל הנחיות באנגלית בלבד. תוכלו ליצור בו חינם עד 25 פעם (4 תמונות בכל פעם) סה""כ.
מדריך ישן שלי ל ideogram 👇🏼
 https://youtu.be/Hf9Dpp0jiGo
קישור ל ideogram 👇🏼
 https://ideogram.ai
קישור ליצירה במידג'רני 👇🏼
 https://www.midjourney.com/imagine
שלחו לחברים שיצטרפו לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A
סופ""ש שקט ובשורות טובות
הנרי -  Henryai.online  🎗️",עדכונים
181,2024-08-25 20:53,"רוצים ליצור מצגת מרהיבה בדקות? לחדש מצגת ישנה? להפוך מסמך למצגת?
יצרתי לכם מדריך מצולם מקיף ופשוט ליצירת מצגות בבינה מלאכותית עם גמא, קישור למדריך 👇🏼
 https://youtu.be/KO3bPIkYlu8
קישור לגמא👇🏼
 https://try.gamma.app/AI22
שלחו לחברים שיצטרפו גם לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A
שיהיה שבוע שקט
הנרי -  Henryai.online  🎗️",מדריכים
182,2024-08-29 19:10,"איך יוצרים סרטונים כמו הסרטון המטריף הזה שיצרה שלי אור גיסר המוכשרת?

מעבר לכלים וטכניקות יש  חשיבות רבה לתהליך שלם וזרימת עבודה (workflow).

הכנתי לכם מדריך מקיף לזרימת עבודה ליצירת וידאו בבינה מלאכותית.
זהו תהליך דינמי ולא לכל וידאו יש צורך בכל השלבים, ניתן גם לשחק עם הסדר והמעבר בין השלבים ✌🏻

לצפייה והורדת זרימת העבודה:
בנייד - היכנסו בקישור, גללו הצידה לצפייה ולחצו על שלוש נקודות למעלה להורדה.
במחשב - גללו מטה לצפייה ולחצו על Share להורדה.
קישור לזרימת העבודה 👇🏼
 https://bit.ly/ai-video-workflow

תודה לשלי אור שעזרה עם המדריך הזה, קישור לאינסטה שלה👇🏼
 https://www.instagram.com/ai.gos

שלחו לחברים שיצטרפו גם לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://chat.whatsapp.com/INuH8YR6XYCLjiIS6eEkdK

שיהיה סופ""ש שקט
הנרי -  Henryai.online  🎗️",מדריכים
183,2024-09-03 10:53,"*הזדמנות אחרונה להצטרף, הסדנה מחר - יום ד' בשעה 19:30😱*
🚀 שלחו לאדריכלים ומעצבי פנים! 🏠✨

🤖  בינה מלאכותית -
ב Adobe Firefly AI לאדריכלים ומעצבים 🤖

*הפידבק מעולה 🪄*

- יצירת הדמיות מדהימות בדקות דקות ספורות 🕐💨
- הפיכת שרבוטים לתוכניות תלת-ממדיות מרהיבות 📐➡🏛
- מחיקה או החלפה של חפצים ואובייקטים בתמונה קיימת כמו מקצוענים 🎩✨

 חלומות מתגשמים! 🌈 הצטרפו לסדנה מעשית ומטורפת על Adobe Firefly - הכלי שישנה את כל מה שחשבתם על עיצוב ואדריכלות!
*אין צורך בידע מקדים או התקנות מורכבות☑️*




לכל הפרטים והרשמה👇🏼
 https://henrystauber22.wixsite.com/henryai/סדנה-מעשית-לאדריכלות-ועיצוב-עם-firefly

נתראה שם
הנרי -  Henryai.online ",כלי בינה
184,2024-09-09 20:51,"הפעם לא בינה מלאכותית אבל טריק נהדר לפתיחת חשבונות מרובים לכלים עם שימוש חינמי מוגבל ✌🏻

רוצים להירשם לאתר או שירות אבל לא בא לכם לחשוף את המייל האמיתי שלכם?
הכירו את👇🏼
 https://10minutemail.com
כלי מגניב שנותן לכם כתובת מייל זמנית ל-10 דקות בדיוק. למה זה שווה?
• נרשמים לאתרים בלי לקבל ספאם אחר כך 🚫
• בודקים שירות חדש בלי לחשוף מידע אישי 🕵️‍♂️
• מגנים על הפרטיות שלכם ברשת 🛡️

איך זה עובד? פשוט נכנסים לאתר, מקבלים כתובת מייל זמנית, ומשתמשים בה! אפשר ממש לקבל מיילים לכתובת הזו אחרי 10 דקות היא פשוט נעלמת.

אם צריכים יותר זמן, יש אפשרות להאריך ב-10 דקות נוספות.

זה כלי קטן אבל ממש שימושי לשמירה על הפרטיות שלנו ברשת. נסו את זה ותגידו לי מה אתם חושבים! 💡

שלחו לחברים שיצטרפו גם הם לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://chat.whatsapp.com/INuH8YR6XYCLjiIS6eEkdK
ערב שקט 😊
הנרי -  Henryai.online  🎗️",כלי בינה
186,2024-09-10 20:47,"יצרתי לכם זרימת עבודה(workflow) מקיפה לבניית תוכנית אימונים וכושר + תזונה מותאמת אישית עם בינה מלאכותית.
זהו תהליך מקיף ודינמי וניתן לדלג על חלק מהשלבים או לשנות את הסדר ✌🏻
קישור לזרימת העבודה 👇🏼
 https://aihenryai.github.io/Training-program-ai/site
שלחו לחברים שיצטרפו גם הם לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://chat.whatsapp.com/INuH8YR6XYCLjiIS6eEkdK
כנסו לכושר ותהנו
הנרי -  Henryai.online  🎗️",אפלקציות
187,2024-09-11 20:36,"📯הנה זה הגיע סוף סוף 📯

*סדנת בינה מלאכותית במידע ונתונים - כשבינה מלאכותית פוגשת מחקר כמותי*

הסדנה היא שת''פ בין ד""ר איל רבין וביני ואני ממש שמח על כך 😃

*הכלים בהם נשתמש בסדנה:*
ג'יפיטי -
 chatgpt.com
יוליוס -
 julius.ai/?via=AI22

מתי?
יום ו' 1.11.24 בשעה 9:30.
איפה?
אונליין בזום
ההרשמה כעת במחיר מוזל - 170 ש""ח🪄
במשך תעלה ההרשמה 250 ואז 330 ש""ח, מהרו להירשם 📆

הקלטה וסיכום ישלחו לכל הנרשמים לאחר המפגש.

פרטים נוספים והרשמה 👇🏼
 https://henrystauber22.wixsite.com/henryai/ai-data-signup

ערב שקט
הנרי -  Henryai.online  🎗️",כלי בינה
